score,values,id,text,label,prediction_proba,prediction_binary,prediction_label,is_correct
2.4,"[2.0, 2.0, 2.0, 3.0, 3.0]",04660dfafc17b5aa88e98cd9c2d604d7.0,Sex refers to the male and female duality of biology and reproduction .,1,0.9347668290138245,1,Formal,True
0.8,"[-1.0, 0.0, 1.0, 1.0, 3.0]",2998156bf57ee44d6fdc3ccf8c1b8e90.1,Be thankful for what you have .,1,0.5516663789749146,1,Formal,True
1.8,"[1.0, 1.0, 2.0, 2.0, 3.0]",853b4f760d91be729e792162d2117c75.2,These decks will contain what will be banned or restricted .,1,0.7277853488922119,1,Formal,True
2.6,"[2.0, 2.0, 3.0, 3.0, 3.0]",1d632c39ddd282bce1762fe06551d536.1,Dogs are carnivores and do not require any plant material in their diet .,1,0.7792263627052307,1,Formal,True
1.8,"[1.0, 1.0, 2.0, 2.0, 3.0]",5374a07b164406e9e68f309401be44ec.4,This method involves an Internet service called an anonymous proxy server .,1,0.9314054250717163,1,Formal,True
1.4,"[1.0, 1.0, 1.0, 2.0, 2.0]",38ae790244e72e04ed85437056b52afc.261,Nixon continued to use air power to bomb the enemy .,1,0.7490218281745911,1,Formal,True
2.2,"[0.0, 2.0, 3.0, 3.0, 3.0]",8d415347680eea52e4741dab22e7d7ec.0,"Yes , it is made up of three atomic particles .",1,0.9046454429626465,1,Formal,True
0.8,"[-1.0, 0.0, 1.0, 2.0, 2.0]",ae7e57709ee8070267401c91ed5412ab.0,Every healthy relationship needs space .,1,0.753244161605835,1,Formal,True
1.4,"[0.0, 1.0, 1.0, 2.0, 3.0]",eab6ab784bf5c9a5f768b71ded340bd9.15,A good starter tank for a hatchling is a 20 gallon tank .,1,0.6468289494514465,1,Formal,True
1.6,"[1.0, 1.0, 2.0, 2.0, 2.0]",76e0eaef96f7ee7a4be9aaa45d4e9c94.8,The most important step in consumer education is awareness of consumer rights .,1,0.7774254083633423,1,Formal,True
0.8,"[-1.0, 0.0, 1.0, 2.0, 2.0]",6b5e5f37786cb3a54b73ff42681d6f10.1,Use `` I '' type feeling statements to confront him about this .,1,0.5845910310745239,1,Formal,True
2.4,"[1.0, 2.0, 3.0, 3.0, 3.0]",22c8e58bba962e39b71dcc5400096482.119,"01/12/75 - Abducts Caryn Campbell from a hotel in Aspen , Colorado .",1,0.7274091243743896,1,Formal,True
2.0,"[1.0, 1.0, 2.0, 3.0, 3.0]",1b8e93f0e9c64f9b6e236474a98f3751.1,Excessive uric acid causes kidney stones .,1,0.8072060346603394,1,Formal,True
1.2,"[0.0, 1.0, 1.0, 2.0, 2.0]",1375f8afcff209b5235d31c277842e98.15,"There are links here to help you calculate shipping , etc . .",1,0.6478647589683533,1,Formal,True
2.6,"[2.0, 2.0, 3.0, 3.0, 3.0]",751bb0e06c73147feb1144c379a6ac24.8,"If so , this is a second degree burn or intermediate burn .",1,0.7708482146263123,1,Formal,True
2.6,"[2.0, 2.0, 3.0, 3.0, 3.0]",7a7bcd02f2f56303eebc940e002b645d.70,Other special tests are occasionally use to distinguish among the various causes of hyperthyroidism .,1,0.9438756704330444,1,Formal,True
2.0,"[1.0, 2.0, 2.0, 2.0, 3.0]",92ce89223e4a4a030a8a1218d08f9386.22,Recently a second treatment option is under investigation .,1,0.9080650806427002,1,Formal,True
2.0,"[0.0, 2.0, 2.0, 3.0, 3.0]",e05b6c37b85f95eccacf373f7d62181d.89,In deuterostomes this is reversed .,1,0.8335873484611511,1,Formal,True
1.6,"[-1.0, 1.0, 2.0, 3.0, 3.0]",f351c314e1fc6835c3ad335f80de0819.0,"Plenty of fluids , water is best , paracetamol and sleep .",1,0.8337423801422119,1,Formal,True
1.4,"[0.0, 1.0, 2.0, 2.0, 2.0]",1509e242303a933e68aaa8ef12f08f07.4,There are pros and cons to each choice .,1,0.6819179058074951,1,Formal,True
1.2,"[-2.0, 2.0, 2.0, 2.0, 2.0]",dfa45dc96ea06eef3cdf8304f4a51f07.3,You may find information on this webpage as well : http://www.ssa.gov/OACT/COLA/cbb.html Hope that helps !,1,0.8015756607055664,1,Formal,True
1.0,"[0.0, 1.0, 1.0, 1.0, 2.0]",f13b28d8216f8d69bdfc25fcf2d7cb18.2,A large percentage of restaurants have what is called a tip share also .,1,0.704442024230957,1,Formal,True
1.0,"[-1.0, 0.0, 1.0, 2.0, 3.0]",8a8ae3c43e3ddd5cd73090a8bf4ace9a.2,Stress is caused from high blood pressure .,1,0.6189221143722534,1,Formal,True
1.0,"[0.0, 1.0, 1.0, 1.0, 2.0]",8d94241b1e25e7a0a7e42c23da308651.7,Wrap each log in clear or colored cellophane or any bright paper .,1,0.6426045298576355,1,Formal,True
0.6,"[-1.0, 0.0, 1.0, 1.0, 2.0]",690675907d7aed2fc86059b6aba0e65e.4,"But it takes some time to work completely , up to 3 years .",1,0.5304743647575378,1,Formal,True
1.2,"[0.0, 0.0, 0.0, 3.0, 3.0]",67ee25041bd7cdde3ccf440e014df2a7.193,The bankrupted semesters must be consecutive .,1,0.633219838142395,1,Formal,True
-1.0,"[-2.0, -2.0, -2.0, -1.0, 2.0]",Lahiri_302OLP89DY6S5R8KE0HMX87VUICCAI,I think it would be really politically insane for people to take that too literally.,0,0.22703170776367188,0,Informal,True
-1.4,"[-2.0, -2.0, -1.0, -1.0, -1.0]",Lahiri_302U8RURJY0VOJ89ELHW96FKEWQNVB,I think I'll live-blog Halloween.,0,0.21823130548000336,0,Informal,True
-2.2,"[-3.0, -3.0, -3.0, -1.0, -1.0]",Lahiri_306W7JMRYXXVCYNZ321DQXVIM9BB85,"[Ed. Oh, we'll definitely know that soon enough. Intimately.]",0,0.13236643373966217,0,Informal,True
-1.2,"[-2.0, -2.0, -1.0, -1.0, 0.0]",Lahiri_307FVKVSYQE7RLX7EIZK4JTH1XO748,Here's what voters thought they knew:,0,0.18728107213974,0,Informal,True
-1.4,"[-2.0, -2.0, -2.0, -2.0, 1.0]",Lahiri_309D674SHYKXO1DCKEHISJR1C11CBJ,"That was a bit of a digression, but salient.",0,0.1448226422071457,0,Informal,True
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",Lahiri_30EMX9PEVJIEOL62NDKB6RE9LYWSKD,The device is quite awesome.,0,0.12458759546279907,0,Informal,True
-1.6,"[-3.0, -2.0, -2.0, -1.0, 0.0]",Lahiri_30F94FBDNQJEAIFN60C8HTR50N6TBO,Yet another musicians showing how CwF+RtB works.,0,0.12837688624858856,0,Informal,True
-1.2,"[-2.0, -2.0, -1.0, -1.0, 0.0]",Lahiri_30IRMPJWDYI2N66P8OK6GH9DZV8RKH,It's not their fault that top management couldn't make more money from them.,0,0.3065437078475952,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",Lahiri_30IRMPJWDYI2N66P8OK6GH9DZWCKRG,Some choice quotes:,0,0.1801682710647583,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, 0.0, 0.0]",Lahiri_30OITAWPBP25HG9V8MHNC4TR1SY9H8,Giving my fans something new to talk about every two weeks meant exactly that: they talk about me every two weeks.,0,0.21082057058811188,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",Lahiri_30QQTY5GMJJ68JRMTOQ2HNRB0AB7UU,Did Levi approach VF?,0,0.18595869839191437,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",Lahiri_30U1YOGZG9V6AF0SVWYO2EJJ1OTDSD,Here's how it works:,0,0.13152030110359192,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, -1.0, 2.0]",Lahiri_30Y6N4AHYOVU900FG7YJC4ENFNFRDA,"The concert tour would start in London, but the long-term master plan was to take it to other cities in Europe and Asia as well.",0,0.27648821473121643,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_30Z7M1Q8UXJQTOI7XO1HVMBC4RO8A5,And she goes even greener by waking up at 5 a.m. to cook overflowing deliveries of local produce.,0,0.29173511266708374,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",Lahiri_30Z7M1Q8UXJQTOI7XO1HVMBC4SV8AE,"The iMac is equipped with a new SD card slot under the DVD drive, and back panel ports provide Gigabit Ethernet, Mini DisplayPort, Firewire 800, four USB 2.0 ports, and hybrid analog/optical digital audio input and output ports.",0,0.15889456868171692,0,Informal,True
-2.4,"[-3.0, -3.0, -2.0, -2.0, -2.0]",Lahiri_311HQEI8RRFNUILWZBPAYF6Q2TW7ZR,The good news?,0,0.11142925173044205,0,Informal,True
-1.8,"[-2.0, -2.0, -2.0, -2.0, -1.0]",Lahiri_31ANT7FQN71MGT7J5W460OOPFWFH5P,Got anything else?,0,0.1408175230026245,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_31ANT7FQN71MGT7J5W460OOPFXK5HK,"The new screens are also LED backlit (unlike the 30"" Cinema Display HD), which means they turn on instantly and allow for finer grained control over brightness than conventional cold cathode fluorescent lamp backlighting.",0,0.31583109498023987,0,Informal,True
-2.8,"[-3.0, -3.0, -3.0, -3.0, -2.0]",Lahiri_31GN6YMHLOR5JL0JCR3EU28484XSWZ,"and lol this was filmed right down the street from me, so enjoy my 'hood.",0,0.03151583671569824,0,Informal,True
-0.6,"[-3.0, -2.0, 0.0, 1.0, 1.0]",Lahiri_31HLTCK4BKUPERRNRH41JM6NDK6GVY,She looks HOrrendous!,0,0.26438605785369873,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",Lahiri_31J7RYECZKPPE7PQVUHSPQ4FKXJ1LY,He doesn't say.,0,0.12528111040592194,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, -1.0, 1.0]",Lahiri_31JUPBOORM37P79BUFQ740RNY4T8LV,Sounds intrepid.,0,0.2011171132326126,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",Lahiri_31KSVEGZ33RTI606X2394S38M2HRWD,He was yelling. It was pretty bad.,0,0.11799055337905884,0,Informal,True
-2.0,"[-3.0, -2.0, -2.0, -2.0, -1.0]",Lahiri_31N9JPQXIOHQ6IDP9W0SU5OB6HCNHI,And who knows?,0,0.11198601871728897,0,Informal,True
-1.4,"[-2.0, -2.0, -2.0, -2.0, 1.0]",Lahiri_31ODACBENTE0ZO4X0I482DQIK3EQSR,5) The winning six-word writer gets to keep all the loot.,0,0.27259498834609985,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_322ZSN9Z5FJUPJUERL2L9FLZQUFT46,"Illegal aliens will be covered, since there is no language that would enforce any prohibition against them.",0,0.22724589705467224,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",Lahiri_322ZSN9Z5FJUPJUERL2L9FLZQVO4TS,"We'd add Timothy Ryan of the Securities Industry and Financial Markets Association, but there are multiple entries with that name.",0,0.17540296912193298,0,Informal,True
-1.4,"[-3.0, -2.0, -2.0, -1.0, 1.0]",Lahiri_329E6HTMSV1A44LNXYJAYJ6XTHPK33,And fun fact: the school they filmed this is in is the school your cutie Anton Yelchin attended,0,0.1997251808643341,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",Lahiri_32CXT5U14F2A8XW53TI8VNN6BVR8UU,Who will die?,0,0.139046773314476,0,Informal,True
-0.8,"[-2.0, -1.0, -1.0, -1.0, 1.0]",Lahiri_32K26U12DMNM27HWPR3TD13Q0SQVD3,Or its ideological rigidity?,0,0.2163974940776825,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",Lahiri_32L724R85KJQ5Y0MVTV5Y6UL6AZIPB,"So why not ""stop Europe being treated a party political football"", and just leave the whole issue to me?",0,0.2376485913991928,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",Lahiri_32PT7WK7DLE2QYFD5HXNU6B798W3DD,"If we don't pay the penalties, we go to jail.",0,0.25665006041526794,0,Informal,True
-1.4,"[-3.0, -2.0, -2.0, -1.0, 1.0]",Lahiri_32PT7WK7DLE2QYFD5HXNU6B79943DN,Why wait until Sunday for politics?,0,0.1740735024213791,0,Informal,True
-1.2,"[-3.0, -1.0, -1.0, -1.0, 0.0]",Lahiri_334ZEL5JX5EXECRHL5C4D8VI522SOR,"I went to see him and he was bare-tail, absolutely naked in that damn bed.",0,0.19098137319087982,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, 0.0, 0.0]",Lahiri_335VBRURDIZTX6ITIL9HR1WE9C6E9X,Go read the whole thing:,0,0.2382606416940689,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_336OE47KI1JLBDHN6M8J5PSB78SVW8,"But what you do to get the ""Beast Mode"" medal is the larger part of why Minkoff talked with me earlier this week about designing for trophy support on the PS3.",0,0.2593045234680176,0,Informal,True
-0.6,"[-2.0, -2.0, 0.0, 0.0, 1.0]",Lahiri_336OE47KI1JLBDHN6M8J5PSB79YWVH,"The conversation petered out after 1 a.m., leaving them less than three hours of sleep before their second day began.",0,0.26542359590530396,0,Informal,True
-1.0,"[-2.0, -2.0, -2.0, -1.0, 2.0]",Lahiri_337F8MIIMYCT9AXNTJEBP4JUTJG04Z,"And if you're still scrambling for a costume, we happen to love these hallow-memes, but good luck trying to pull off anything remotely as cool as the the real life iPhone costume.",0,0.20353911817073822,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, -1.0, 1.0]",Lahiri_338431Z1FKELDXR46GCZNYQMJ0FORV,"Alongside Speidi, Audrina and the rest of the well-tanned Cali kids, Cavallari reprises the role she stepped into as a teenager on Hills precursor 'Laguna Beach': a flirtatious, manipulative man-eater, all shiny locks and come-hither stares.",0,0.18864896893501282,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 1.0, 1.0]",Lahiri_338431Z1FKELDXR46GCZNYQMJ1RROC,"When the wine was decanted, the particular funnel that the sommelier used caught my friend's eye - it was quite an interesting one.",0,0.8271134495735168,1,Formal,False
-1.8,"[-3.0, -2.0, -2.0, -1.0, -1.0]",Lahiri_338GLSUI42A38ZEOM2TEQEM4D17FSO,"And she's ""learned what's important in life?""",0,0.1701335906982422,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",Lahiri_338GLSUI42A38ZEOM2TEQEM4D18SF2,"At least, so far.",0,0.11614148318767548,0,Informal,True
-1.2,"[-2.0, -2.0, -1.0, -1.0, 0.0]",Lahiri_338GLSUI42A38ZEOM2TEQEM4D1BSF5,It's like riding a bicycle.,0,0.152191624045372,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_33EEIIWHK66GRGL1UD9DD0APJ7CVQ5,"For instance. Any tank-town garage which overhauls a flivver back in the States always replaces the gaskets with new ones. Only we didn't have any. Or any sealing compound. So those old gaskets had to be carefully removed, handled as gently as though they were precious lace, and laid back in place when the motors were reassembled.",0,0.23698487877845764,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",Lahiri_33J5JKFMK5XWF7JIA337U5I6SNKQ34,"If you haven't seen the latest trailer for The Expendables yet, you can check it out below.",0,0.25416818261146545,0,Informal,True
-1.0,"[-2.0, -1.0, -1.0, -1.0, 0.0]",Lahiri_33J5JKFMK5XWF7JIA337U5I6SNL3QI,"I'm not starving, I can still eat sushi from time to time, and my car (neither a Pinto nor a Bentley) is paid off.",0,0.16176454722881317,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, -1.0, 1.0]",Lahiri_33K3E8REWVU2P1Q08YTVFUMA5C08XC,I'm certainly happy to be a modern woman.,0,0.1847531944513321,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",Lahiri_33K3E8REWVU2P1Q08YTVFUMA5C0X81,Other segments are placed and stacked on the floor around it.,0,0.24150434136390686,0,Informal,True
-1.8,"[-2.0, -2.0, -2.0, -2.0, -1.0]",Lahiri_33KGGVH24TGKE16F9DKG0KZ2R6TX1G,"Look at Goldberg she's so jealous, joked O'Reilly, before Whoopi shot back: ""What would I be jealous of Bill, I've been a movie star for 25 years, baby.""",0,0.17084425687789917,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -2.0, 2.0]",Lahiri_33N1S8XHHLK9JW6UAV81X5FDZ6O1ZE,And why isn't he?,0,0.1729397028684616,0,Informal,True
-0.6,"[-3.0, -1.0, -1.0, 1.0, 1.0]",Lahiri_33N1S8XHHLK9JW6UAV81X5FDZ7ZZ1P,"Turns out Obama's net favorable rating among Scozzafava loyalists is +33, with the split almost a perfect mirror image of The One's favorables among Hoffman's supporters:",0,0.26110318303108215,0,Informal,True
-1.2,"[-2.0, -1.0, -1.0, -1.0, -1.0]",Lahiri_33NKDW9FFWH414GDPA90HGITV3ICXJ,"But then again, Microsoft claims to be only a software firm, right?",0,0.18035270273685455,0,Informal,True
-0.8,"[-3.0, -2.0, -1.0, 1.0, 1.0]",Lahiri_33NOQL7T9NYRUWQF9GHGCF2LDCZ8ZA,"My attention, likewise, has been concentrated on those other areas.",0,0.25818637013435364,0,Informal,True
-1.4,"[-2.0, -2.0, -2.0, -2.0, 1.0]",Lahiri_33TGB4G0LOGLNLIOBW4Q6QIXJPJXTO,Either that or we need to crank up the scariness.,0,0.149715393781662,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_34D9ZRXCYQT8C8XGBM7MCDBDGM2ASG,"Then came the juicy little sound bite, which echoed for days.",0,0.2519989311695099,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",Lahiri_34D9ZRXCYQT8C8XGBM7MCDBDGM4ASI,They were gettin' scared.,0,0.11781300604343414,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, 0.0, 0.0]",Lahiri_34KYK9TV2Q7DVI28H07I7OVJY4QBSF,"Until Google Navigation for Maps hits the iPhone, this'll be the cheapest, least-risky turn-by-turn option out there.",0,0.2015480101108551,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 1.0, 1.0]",Lahiri_34OWYT6U3VG5DBKFE4Z8CGU615EI9B,"Just be a registered Flickr user, go here, and click ""Join Group?"" up on the top right, and start hitting ""send to group"" on your individual photos you want to add to the pool.",0,0.31724029779434204,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 1.0, 1.0]",Lahiri_34OWYT6U3VG5DBKFE4Z8CGU616II9H,The Facebook integration went live this weekand more social media applications will be added as the product evolves.,0,0.25816938281059265,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_34R0BODSP0YAWJGHFVW0FLRCNHW5E8,"We track tons of stuff - where people die, how many weapons are used, what's the most used weapon in a particular area, what's the longest playthrough for a checkpoint, Minkoff said.",0,0.2444053590297699,0,Informal,True
-2.0,"[-2.0, -2.0, -2.0, -2.0, -2.0]",Lahiri_34YWR3PJ279K7CLXDUGGMFGSMEM0XF,But here's the best part.,0,0.11806226521730423,0,Informal,True
-1.4,"[-3.0, -2.0, -1.0, -1.0, 0.0]",Lahiri_34YWR3PJ279K7CLXDUGGMFGSMFW0XR,What are Hulu's Mysterious Plans?,0,0.12248529493808746,0,Informal,True
-0.8,"[-2.0, -1.0, -1.0, 0.0, 0.0]",Lahiri_3511RHPADUDD7CO7TOW7VHMSOVALRB,Are you looking forward to the movie?,0,0.17336933314800262,0,Informal,True
-0.8,"[-2.0, -1.0, -1.0, 0.0, 0.0]",Lahiri_3511RHPADUDD7CO7TOW7VHMSOVDRLK,"It's very disconcerting. I'm sick to my stomach when something like that happens and you have an innocent kid involved, Morales said.",0,0.2282174676656723,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",Lahiri_351S7I5UG8VMXO8FXW3D6I4QJ9KJNN,"I'm not that kind of person, no matter how much she pisses me off.",0,0.10271511226892471,0,Informal,True
-2.4,"[-3.0, -3.0, -2.0, -2.0, -2.0]",Lahiri_356TQKY9XEW8AMK9QLPXLV9M3JL87H,"Matthew doesn't give a total amount earned, but in a comment says:",0,0.0780528336763382,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",Lahiri_356TQKY9XEW8AMK9QLPXLV9M3KP87N,"The hardware consists of a precisely machined, full-scale simulator crew module and launch abort system to form the tip of NASA's Ares I-X rocket.",0,0.2766939401626587,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, -1.0, 1.0]",Lahiri_356ZPKYPUGGCVYFRZBH8KUO9WTYYPY,"The opening statement [from Ford] was, ""See that closet?""",0,0.2540000379085541,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",Lahiri_359AP8GAGFJAMPAM7X52NH55TA7C7S,New York's 23rd may not say that much about the national condition of the parties.,0,0.19541455805301666,0,Informal,True
-0.8,"[-3.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_367O8HRHKF7TAJHZ2LXVZAPDOBW4SN,1) Check out this random object we found at a thrift store (via the link below).,0,0.28087127208709717,0,Informal,True
-1.4,"[-3.0, -3.0, -2.0, 0.0, 1.0]",Lahiri_367O8HRHKF7TAJHZ2LXVZAPDOCA4S3,We bagged ours.,0,0.15394610166549683,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",Lahiri_368IUKXGA47ACE5LTSMG134GXI0P6I,He said he joined the Reserve so he could support them financially.,0,0.26364824175834656,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, -1.0, 2.0]",Lahiri_36FFXPMST8N8O3D1AB059UOGWRMOH3,ReelDirector: This is as close as you're going to get to iMovie on your iPhone.,0,0.2980118989944458,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",Lahiri_36FQTHX3Z2Q9B1HTRL6HZGN76NK3B6,"If the candidate is white and female (Liz Cheney), great.",0,0.23387295007705688,0,Informal,True
-1.2,"[-3.0, -2.0, -1.0, 0.0, 0.0]",Lahiri_36GJS3V78UPGNWRTASQIGYVTIXXJGE,"In the meantime, let us know what you think.",0,0.2057889699935913,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, 0.0, 1.0]",Lahiri_36JW4WBR05JEIQ08B8HFM0F24QQHF5,"And, interesting enough, up pops Tom Reynolds to comment, again.",0,0.15911895036697388,0,Informal,True
-1.6,"[-3.0, -2.0, -1.0, -1.0, -1.0]",Lahiri_36JW4WBR05JEIQ08B8HFM0F24RYHFF,Teaching is damned hard - ask anyone who does it well.,0,0.1456388533115387,0,Informal,True
-1.4,"[-2.0, -2.0, -1.0, -1.0, -1.0]",Lahiri_36MUZ9VAE5150WVAU1EJDXF40XLEDE,Guess the bad economy even hit Hoobastank.,0,0.17480705678462982,0,Informal,True
-1.0,"[-2.0, -2.0, -1.0, -1.0, 1.0]",Lahiri_36U4VBVNQNCGQ2B122O8M4IB1NARUK,"Then there's John G. Stumpf of Wells Fargo, who each arrived just once.",0,0.17820073664188385,0,Informal,True
-1.0,"[-3.0, -3.0, 0.0, 0.0, 1.0]",Lahiri_371DNNCG431V8KHG3OSYQR14SHLT8P,Years from now this may qualify as a pop-culture nostalgia moment:,0,0.1843624711036682,0,Informal,True
-1.0,"[-3.0, -2.0, -1.0, 0.0, 1.0]",Lahiri_371Q3BEXDG89DG5ONENLT62MP78SZY,"Stallone says that big scene with Willis, Schwarzenegger, and himself would amount to more than a cameo or a stunt in the final cut of the film.",0,0.1806795299053192,0,Informal,True
-1.4,"[-3.0, -2.0, -2.0, -1.0, 1.0]",Lahiri_371Q3BEXDG89DG5ONENLT62MP7DZSA,"While it's probably a little too late for you to add as much spook, gore, and creepiness to your own home this Halloween, we thought it would be fun to look at some of the best decorated homes as seen on Flickr().",0,0.16289807856082916,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",Lahiri_372AGES0I348765W77ZV6BHFV4MRX5,Check it out.,0,0.1435944139957428,0,Informal,True
-1.4,"[-2.0, -2.0, -1.0, -1.0, -1.0]",Lahiri_374UMBUHN4OXKN7TK083SDXNI86TCV,Yet look at what just happened.,0,0.197793111205101,0,Informal,True
-1.2,"[-2.0, -2.0, -2.0, -1.0, 1.0]",Lahiri_375VMB7D4IIHG1XWQK4AYCDWSRXDIT,The reaction from feminist women when told to quit whining?,0,0.14120729267597198,0,Informal,True
-2.4,"[-3.0, -3.0, -2.0, -2.0, -2.0]",Lahiri_375VSR8FVV8XC15B8PNG3WXQ35URZE,Who will join?,0,0.09838353097438812,0,Informal,True
-2.4,"[-3.0, -3.0, -3.0, -2.0, -1.0]",Lahiri_378G7J1SJKX492V1BWJ95L4P7DQWE4,"Hello, Echofon.",0,0.12573568522930145,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 1.0, 1.0]",Lahiri_37AQKJ12TWNE64946M3THNXR6TWTT2,"It also might not be completely out of the question that some Democratic alternatives to Meek could be attracted back into the contest if it looks like Crist is going to lose the primary, although I certainly haven't heard anything to that effect.",0,0.225337952375412,0,Informal,True
-2.2,"[-3.0, -3.0, -2.0, -2.0, -1.0]",Lahiri_37AQKJ12TWNE64946M3THNXR6U2TTA,"They're selling, too.",0,0.13263879716396332,0,Informal,True
-1.0,"[-2.0, -2.0, -2.0, -1.0, 2.0]",Lahiri_37G6BXQPLPKZP5ZFZNK3DWM3JCAEQJ,"He said, ""You see that? I'm a captain.""",0,0.20253439247608185,0,Informal,True
-0.8,"[-2.0, -2.0, -1.0, -1.0, 2.0]",Lahiri_37G6BXQPLPKZP5ZFZNK3DWM3JDEQE1,Surely that can't include hard-pAArtying and shacking up with Brandon Davis?,0,0.2271212488412857,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",Lahiri_37MQ8Z1JQDVG3RELXD6WOHGGLI0Y23,Feel like spending a little time on the bleeding edge?,0,0.2822701632976532,0,Informal,True
-0.6,"[-2.0, -1.0, 0.0, 0.0, 0.0]",Lahiri_37NXA7GVSS550J5O281HWEBV92VVLO,The law and the Constitution do not allow this.,0,0.24204151332378387,0,Informal,True
-1.2,"[-2.0, -1.0, -1.0, -1.0, -1.0]",Lahiri_37OPIVELUT2JMZJ00SVN8Z4B7AFAHN,"Could be, but how conservative are those votes?",0,0.16363169252872467,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",Lahiri_37OPIVELUT2JMZJ00SVN8Z4B7AHAHP,Matt Yglesias makes a good point:,0,0.31818678975105286,0,Informal,True
-1.4,"[-3.0, -2.0, -2.0, -1.0, 1.0]",Lahiri_37OPIVELUT2JMZJ00SVN8Z4B7BPAHZ,We've got the video all queued up for you after the bounce.,0,0.20127888023853302,0,Informal,True
-3.0,"[-3.0, -3.0, -3.0, -3.0, -3.0]",Lahiri_37SDSEDIN81UZ057158OKLI90XG81F,1. Is Levi Johnston screwing with all of us?,0,0.11363905668258667,0,Informal,True
-0.6,"[-2.0, -1.0, -1.0, 0.0, 1.0]",Lahiri_37VE3DA4YTGO59OS66VJ3AOHPS1BHK,"Expect crowds at the burrito mecca, as hours of participation are limited and the guacamole is prostitute-yourself fantastic.",0,0.20057377219200134,0,Informal,True
-1.4,"[-2.0, -2.0, -2.0, -1.0, 0.0]",Lahiri_37VUR2VJ69OWB3VKIHOTM7ESQO5C1T,Get them all day every day by clicking here for Twitter alerts of each Ticket item.,0,0.1894838511943817,0,Informal,True
-1.0,"[-2.0, -2.0, -2.0, 0.0, 1.0]",Lahiri_37VUR2VJ69OWB3VKIHOTM7ESQPF1CU,"What, exactly, is it that ""journalists are supposed to""?",0,0.1727340817451477,0,Informal,True
-0.6,"[-2.0, -2.0, -1.0, 0.0, 2.0]",Lahiri_37ZQELHEQZXCYWE00TG5MAW7N4JNM1,The Democrats have chosen symbolism over substance.,0,0.23479194939136505,0,Informal,True
